lat,lon,alt,eph,epv,vel,cog,satellites_visible,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,airspeed,groundspeed,heading,throttle,climb,label
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,31104.0,10.0,0.0005882686818949878,0.00033832306507974863,-2.5547995567321777,0.00015862406871747226,0.00018119382730219513,0.0001796677097445354,0.016425026580691338,0.012661212123930454,213.0,0.0,-0.010463041253387928,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,31104.0,10.0,0.0005882686818949878,0.00033832306507974863,-2.5547995567321777,0.00015862406871747226,0.00018119382730219513,0.0001796677097445354,0.016425026580691338,0.012661212123930454,213.0,0.0,-0.010463041253387928,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,13290.0,10.0,0.000592621392570436,0.00034735200461000204,-2.554739475250244,0.000104596430901438,0.0002623548498377204,0.00018634047592058778,0.015402647666633129,0.012904745526611805,213.0,0.0,-0.008408869616687298,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,13290.0,10.0,0.000592621392570436,0.00034735200461000204,-2.554739475250244,0.000104596430901438,0.0002623548498377204,0.00018634047592058778,0.015402647666633129,0.012904745526611805,213.0,0.0,-0.008408869616687298,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10411.0,10.0,0.0006065003108233213,0.000348627392668277,-2.554673910140991,0.00024434897932223976,0.0002048304013442248,0.0002760158386081457,0.014713885262608528,0.013204568065702915,213.0,0.0,-0.0064913625828921795,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10411.0,10.0,0.0006065003108233213,0.000348627392668277,-2.554673910140991,0.00024434897932223976,0.0002048304013442248,0.0002760158386081457,0.014713885262608528,0.013204568065702915,213.0,0.0,-0.0064913625828921795,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10411.0,10.0,0.0006065003108233213,0.000348627392668277,-2.554673910140991,0.00024434897932223976,0.0002048304013442248,0.0002760158386081457,0.014713885262608528,0.013204568065702915,213.0,0.0,-0.0064913625828921795,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10342.0,10.0,0.0006188783445395529,0.0003549361717887223,-2.5546133518218994,0.00018834962975233793,0.0001870960259111598,0.00019563747628126293,0.014043639414012432,0.01324265357106924,213.0,0.0,-0.0046750279143452644,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10342.0,10.0,0.0006188783445395529,0.0003549361717887223,-2.5546133518218994,0.00018834962975233793,0.0001870960259111598,0.00019563747628126293,0.014043639414012432,0.01324265357106924,213.0,0.0,-0.0046750279143452644,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10333.0,10.0,0.0006291150930337608,0.0003579908807296306,-2.5545506477355957,0.00010743370512500405,0.00022205339337233454,0.00016801097081042826,0.013570904731750488,0.013248665258288383,213.0,0.0,-0.0029397776816040277,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10333.0,10.0,0.0006291150930337608,0.0003579908807296306,-2.5545506477355957,0.00010743370512500405,0.00022205339337233454,0.00016801097081042826,0.013570904731750488,0.013248665258288383,213.0,0.0,-0.0029397776816040277,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0006440290017053485,0.00036566308699548244,-2.5544955730438232,0.000130136773805134,0.00022572088346350938,0.00021574732090812176,0.013561926782131195,0.013500608503818512,213.0,0.0,-0.0012881939765065908,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0006440290017053485,0.00036566308699548244,-2.5544955730438232,0.000130136773805134,0.00022572088346350938,0.00021574732090812176,0.013561926782131195,0.013500608503818512,213.0,0.0,-0.0012881939765065908,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0006620489875786006,0.0003773739736061543,-2.554435968399048,0.00018367379379924387,0.00015234856982715428,0.00020228998619131744,0.013682194985449314,0.013680593110620975,213.0,0.0,0.00020936936198268086,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0006620489875786006,0.0003773739736061543,-2.554435968399048,0.00018367379379924387,0.00015234856982715428,0.00020228998619131744,0.013682194985449314,0.013680593110620975,213.0,0.0,0.00020936936198268086,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0006620489875786006,0.0003773739736061543,-2.554435968399048,0.00018367379379924387,0.00015234856982715428,0.00020228998619131744,0.013682194985449314,0.013680593110620975,213.0,0.0,0.00020936936198268086,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0006656370824202895,0.00038093840703368187,-2.554375648498535,0.0001735576515784487,0.00024250101705547422,0.00016399368178099394,0.01379050500690937,0.013706482946872711,213.0,0.0,0.0015199902700260282,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0006656370824202895,0.00038093840703368187,-2.554375648498535,0.0001735576515784487,0.00024250101705547422,0.00016399368178099394,0.01379050500690937,0.013706482946872711,213.0,0.0,0.0015199902700260282,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0006781801348552108,0.0003844737948384136,-2.554309606552124,0.0001644245785428211,0.000249554606853053,0.00020112576021347195,0.01409284956753254,0.013816291466355324,213.0,0.0,0.002778218826279044,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0006781801348552108,0.0003844737948384136,-2.554309606552124,0.0001644245785428211,0.000249554606853053,0.00020112576021347195,0.01409284956753254,0.013816291466355324,213.0,0.0,0.002778218826279044,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0006910808151587844,0.000392514921259135,-2.5542430877685547,0.00023024799884296954,0.00023948532179929316,0.00020364207739476115,0.014538788236677647,0.014000625349581242,213.0,0.0,0.003919035661965609,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0006910808151587844,0.000392514921259135,-2.5542430877685547,0.00023024799884296954,0.00023948532179929316,0.00020364207739476115,0.014538788236677647,0.014000625349581242,213.0,0.0,0.003919035661965609,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007019193144515157,0.0004030452109873295,-2.554171323776245,0.0001305587065871805,0.00018924417963717133,0.00017858445062302053,0.015047641471028328,0.01415281556546688,213.0,0.0,0.005111685022711754,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007019193144515157,0.0004030452109873295,-2.554171323776245,0.0001305587065871805,0.00018924417963717133,0.00017858445062302053,0.015047641471028328,0.01415281556546688,213.0,0.0,0.005111685022711754,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007116324850358069,0.0004055843746755272,-2.554105043411255,0.00010843074414879084,0.0002751254360191524,0.0002294297592015937,0.015470664948225021,0.014204869046807289,213.0,0.0,0.0061288815923035145,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007116324850358069,0.0004055843746755272,-2.554105043411255,0.00010843074414879084,0.0002751254360191524,0.0002294297592015937,0.015470664948225021,0.014204869046807289,213.0,0.0,0.0061288815923035145,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007242212304845452,0.000410173466661945,-2.5540480613708496,0.00020746351219713688,0.00028380047297105193,0.00017132183711510152,0.015993861481547356,0.014307278208434582,213.0,0.0,0.007148801814764738,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007242212304845452,0.000410173466661945,-2.5540480613708496,0.00020746351219713688,0.00028380047297105193,0.00017132183711510152,0.015993861481547356,0.014307278208434582,213.0,0.0,0.007148801814764738,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007344091427512467,0.00041518633952364326,-2.5539824962615967,0.00011782982619479299,0.0001743387256283313,0.00014038881636224687,0.016614632681012154,0.01447061076760292,213.0,0.0,0.008163787424564362,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007344091427512467,0.00041518633952364326,-2.5539824962615967,0.00011782982619479299,0.0001743387256283313,0.00014038881636224687,0.016614632681012154,0.01447061076760292,213.0,0.0,0.008163787424564362,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007439763867296278,0.0004189010651316494,-2.5539138317108154,0.00018486479530110955,0.00017786084208637476,0.00017936080985236913,0.017134996131062508,0.014653939753770828,213.0,0.0,0.008880887180566788,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007439763867296278,0.0004189010651316494,-2.5539138317108154,0.00018486479530110955,0.00017786084208637476,0.00017936080985236913,0.017134996131062508,0.014653939753770828,213.0,0.0,0.008880887180566788,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007439763867296278,0.0004189010651316494,-2.5539138317108154,0.00018486479530110955,0.00017786084208637476,0.00017936080985236913,0.017134996131062508,0.014653939753770828,213.0,0.0,0.008880887180566788,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007523062522523105,0.0004203530552331358,-2.5538482666015625,0.00018761653336696327,0.00019451593107078224,0.00027921918081119657,0.01755586639046669,0.014684464782476425,213.0,0.0,0.00962158851325512,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007523062522523105,0.0004203530552331358,-2.5538482666015625,0.00018761653336696327,0.00019451593107078224,0.00027921918081119657,0.01755586639046669,0.014684464782476425,213.0,0.0,0.00962158851325512,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007649504696018994,0.0004270373610779643,-2.5537896156311035,0.00012252901797182858,0.0002186111087212339,0.00015275318583007902,0.01797102577984333,0.01475334633141756,213.0,0.0,0.010261411778628826,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007649504696018994,0.0004270373610779643,-2.5537896156311035,0.00012252901797182858,0.0002186111087212339,0.00015275318583007902,0.01797102577984333,0.01475334633141756,213.0,0.0,0.010261411778628826,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007699214620515704,0.00042946526082232594,-2.5537188053131104,0.0002242832852061838,0.0001817953889258206,0.0002745221718214452,0.018486490473151207,0.014996267855167389,213.0,0.0,0.010810286737978458,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007699214620515704,0.00042946526082232594,-2.5537188053131104,0.0002242832852061838,0.0001817953889258206,0.0002745221718214452,0.018486490473151207,0.014996267855167389,213.0,0.0,0.010810286737978458,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007778620929457247,0.00043787111644633114,-2.553656816482544,0.00011466167052276433,0.000292661803541705,0.0002356870099902153,0.01909296028316021,0.015374782495200634,213.0,0.0,0.01132065337151289,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007778620929457247,0.00043787111644633114,-2.553656816482544,0.00011466167052276433,0.000292661803541705,0.0002356870099902153,0.01909296028316021,0.015374782495200634,213.0,0.0,0.01132065337151289,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007778620929457247,0.00043787111644633114,-2.553656816482544,0.00011466167052276433,0.000292661803541705,0.0002356870099902153,0.01909296028316021,0.015374782495200634,213.0,0.0,0.01132065337151289,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007793086697347462,0.0004405119107104838,-2.553591012954712,0.00013236977974884212,0.00026810381677933037,0.00027459528064355254,0.019428135827183723,0.015446681529283524,213.0,0.0,0.011783567257225513,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007793086697347462,0.0004405119107104838,-2.553591012954712,0.00013236977974884212,0.00026810381677933037,0.00027459528064355254,0.019428135827183723,0.015446681529283524,213.0,0.0,0.011783567257225513,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007850730908103287,0.00044333262485451996,-2.553532123565674,0.00021656998433172703,0.0002509820042178035,0.0001496260956628248,0.01981888897716999,0.015575632452964783,213.0,0.0,0.01225512195378542,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007850730908103287,0.00044333262485451996,-2.553532123565674,0.00021656998433172703,0.0002509820042178035,0.0001496260956628248,0.01981888897716999,0.015575632452964783,213.0,0.0,0.01225512195378542,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007914379821158946,0.00044533712207339704,-2.5534708499908447,0.00015138337039388716,0.00021572945115622133,0.00028617243515327573,0.020213328301906586,0.01576922833919525,213.0,0.0,0.012645556591451168,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0007914379821158946,0.00044533712207339704,-2.5534708499908447,0.00015138337039388716,0.00021572945115622133,0.00028617243515327573,0.020213328301906586,0.01576922833919525,213.0,0.0,0.012645556591451168,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.000803234288468957,0.0004493007145356387,-2.553410768508911,0.00023847032571211457,0.00023117729870136827,0.0002234639396192506,0.020513450726866722,0.015912167727947235,213.0,0.0,0.01294622290879488,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.000803234288468957,0.0004493007145356387,-2.553410768508911,0.00023847032571211457,0.00023117729870136827,0.0002234639396192506,0.020513450726866722,0.015912167727947235,213.0,0.0,0.01294622290879488,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.000803234288468957,0.0004493007145356387,-2.553410768508911,0.00023847032571211457,0.00023117729870136827,0.0002234639396192506,0.020513450726866722,0.015912167727947235,213.0,0.0,0.01294622290879488,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.000809893012046814,0.0004446014645509422,-2.5533511638641357,0.00012032189988531172,0.00019077130127698183,0.0002588102943263948,0.021123673766851425,0.01586783304810524,213.0,0.0,0.013943510130047798,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.000809893012046814,0.0004446014645509422,-2.5533511638641357,0.00012032189988531172,0.00019077130127698183,0.0002588102943263948,0.021123673766851425,0.01586783304810524,213.0,0.0,0.013943510130047798,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008179704891517758,0.0004439146723598242,-2.553295135498047,0.0001571705797687173,0.00024215763551183045,0.00015206396346911788,0.022024182602763176,0.015988655388355255,213.0,0.0,0.015146865509450436,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008179704891517758,0.0004439146723598242,-2.553295135498047,0.0001571705797687173,0.00024215763551183045,0.00015206396346911788,0.022024182602763176,0.015988655388355255,213.0,0.0,0.015146865509450436,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008270822581835091,0.0004467622784432024,-2.5532326698303223,0.00015420836280100048,0.0002685877261683345,0.00019947628607042134,0.022930080071091652,0.01619543693959713,213.0,0.0,0.016232570633292198,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008270822581835091,0.0004467622784432024,-2.5532326698303223,0.00015420836280100048,0.0002685877261683345,0.00019947628607042134,0.022930080071091652,0.01619543693959713,213.0,0.0,0.016232570633292198,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008292580023407936,0.00044751210953108966,-2.5531673431396484,0.00017910526366904378,0.0002786647528409958,0.00026063426048494875,0.02366117760539055,0.016324549913406372,213.0,0.0,0.017127765342593193,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008292580023407936,0.00044751210953108966,-2.5531673431396484,0.00017910526366904378,0.0002786647528409958,0.00026063426048494875,0.02366117760539055,0.016324549913406372,213.0,0.0,0.017127765342593193,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008292580023407936,0.00044751210953108966,-2.5531673431396484,0.00017910526366904378,0.0002786647528409958,0.00026063426048494875,0.02366117760539055,0.016324549913406372,213.0,0.0,0.017127765342593193,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008305814117193222,0.0004451642744243145,-2.553101062774658,0.00013682307326234877,0.0001985088165383786,0.00027144578052684665,0.024084752425551414,0.016376152634620667,213.0,0.0,0.017660601064562798,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008305814117193222,0.0004451642744243145,-2.553101062774658,0.00013682307326234877,0.0001985088165383786,0.00027144578052684665,0.024084752425551414,0.016376152634620667,213.0,0.0,0.017660601064562798,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008293610299006104,0.0004472206346690655,-2.5530307292938232,0.00014690399984829128,0.00022897357121109962,0.00025353790260851383,0.02439982444047928,0.016447022557258606,213.0,0.0,0.01802350953221321,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008293610299006104,0.0004472206346690655,-2.5530307292938232,0.00014690399984829128,0.00022897357121109962,0.00025353790260851383,0.02439982444047928,0.016447022557258606,213.0,0.0,0.01802350953221321,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.000832971534691751,0.000445560144726187,-2.55295991897583,0.00014592806110158563,0.00022399064619094133,0.0002275067090522498,0.024590322747826576,0.01642460748553276,213.0,0.0,0.01830071583390236,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.000832971534691751,0.000445560144726187,-2.55295991897583,0.00014592806110158563,0.00022399064619094133,0.0002275067090522498,0.024590322747826576,0.01642460748553276,213.0,0.0,0.01830071583390236,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008380090584978461,0.00045147817581892014,-2.5528905391693115,0.00016211462207138538,0.00022048247046768665,0.00025636618374846876,0.024645226076245308,0.01640680991113186,213.0,0.0,0.018390316516160965,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008380090584978461,0.00045147817581892014,-2.5528905391693115,0.00016211462207138538,0.00022048247046768665,0.00025636618374846876,0.024645226076245308,0.01640680991113186,213.0,0.0,0.018390316516160965,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008371372241526842,0.00044720389996655285,-2.5528156757354736,0.00022533562150783837,0.0003153786528855562,0.0003516293945722282,0.024493541568517685,0.016238827258348465,213.0,0.0,0.018336685374379158,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008371372241526842,0.00044720389996655285,-2.5528156757354736,0.00022533562150783837,0.0003153786528855562,0.0003516293945722282,0.024493541568517685,0.016238827258348465,213.0,0.0,0.018336685374379158,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008386718109250069,0.0004474633024074137,-2.5527400970458984,0.00021662292419932783,0.00029687004280276597,0.0002342514635529369,0.024447688832879066,0.016207527369260788,213.0,0.0,0.018303157761693,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008386718109250069,0.0004474633024074137,-2.5527400970458984,0.00021662292419932783,0.00029687004280276597,0.0002342514635529369,0.024447688832879066,0.016207527369260788,213.0,0.0,0.018303157761693,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008464541751891375,0.0004475439200177789,-2.5526647567749023,0.00018174038268625736,0.0002892034244723618,0.0003275567723903805,0.0244376789778471,0.01632813736796379,213.0,0.0,0.018182191997766495,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008464541751891375,0.0004475439200177789,-2.5526647567749023,0.00018174038268625736,0.0002892034244723618,0.0003275567723903805,0.0244376789778471,0.01632813736796379,213.0,0.0,0.018182191997766495,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008533652289770544,0.0004531937011051923,-2.5525920391082764,0.00016485806554555893,0.00029310217360034585,0.00025334738893434405,0.02430115081369877,0.016407322138547897,213.0,0.0,0.01792611926794052,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008533652289770544,0.0004531937011051923,-2.5525920391082764,0.00016485806554555893,0.00029310217360034585,0.00025334738893434405,0.02430115081369877,0.016407322138547897,213.0,0.0,0.01792611926794052,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008533652289770544,0.0004531937011051923,-2.5525920391082764,0.00016485806554555893,0.00029310217360034585,0.00025334738893434405,0.02430115081369877,0.016407322138547897,213.0,0.0,0.01792611926794052,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008536328095942736,0.0004620737163349986,-2.552511215209961,0.00016467412933707237,0.00028016851865686476,0.0002618265280034393,0.02402080036699772,0.016305802389979362,213.0,0.0,0.01763858087360859,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008536328095942736,0.0004620737163349986,-2.552511215209961,0.00016467412933707237,0.00028016851865686476,0.0002618265280034393,0.02402080036699772,0.016305802389979362,213.0,0.0,0.01763858087360859,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008550803177058697,0.0004655137599911541,-2.552433490753174,0.00014729960821568966,0.0002645976492203772,0.00032143673161044717,0.02377421222627163,0.01632400043308735,213.0,0.0,0.017284099012613297,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008550803177058697,0.0004655137599911541,-2.552433490753174,0.00014729960821568966,0.0002645976492203772,0.00032143673161044717,0.02377421222627163,0.01632400043308735,213.0,0.0,0.017284099012613297,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008654193370603025,0.00046853412641212344,-2.552353620529175,0.0001180779654532671,0.00018519336299505085,0.00024935812689363956,0.023636266589164734,0.01648540422320366,213.0,0.0,0.01693825237452984,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008654193370603025,0.00046853412641212344,-2.552353620529175,0.0001180779654532671,0.00018519336299505085,0.00024935812689363956,0.023636266589164734,0.01648540422320366,213.0,0.0,0.01693825237452984,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008743564249016345,0.0004826562653761357,-2.552276372909546,0.0001515075855422765,0.0003425226313993335,0.0003098936867900193,0.023401739075779915,0.01664898917078972,213.0,0.0,0.016445443034172058,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008743564249016345,0.0004826562653761357,-2.552276372909546,0.0001515075855422765,0.0003425226313993335,0.0003098936867900193,0.023401739075779915,0.01664898917078972,213.0,0.0,0.016445443034172058,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008743564249016345,0.0004826562653761357,-2.552276372909546,0.0001515075855422765,0.0003425226313993335,0.0003098936867900193,0.023401739075779915,0.01664898917078972,213.0,0.0,0.016445443034172058,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008722474449314177,0.00048515829257667065,-2.552194595336914,0.00017729404498822987,0.0002797413617372513,0.0002525779709685594,0.023024655878543854,0.016587501391768456,213.0,0.0,0.01596839353442192,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008722474449314177,0.00048515829257667065,-2.552194595336914,0.00017729404498822987,0.0002797413617372513,0.0002525779709685594,0.023024655878543854,0.016587501391768456,213.0,0.0,0.01596839353442192,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.000878263614140451,0.0004959551733918488,-2.552110195159912,0.0001572901092004031,0.00033756671473383904,0.0003342051641084254,0.022799985483288765,0.016673551872372627,213.0,0.0,0.015550949610769749,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.000878263614140451,0.0004959551733918488,-2.552110195159912,0.0001572901092004031,0.00033756671473383904,0.0003342051641084254,0.022799985483288765,0.016673551872372627,213.0,0.0,0.015550949610769749,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008861934766173363,0.0005062033887952566,-2.5520248413085938,0.000201637449208647,0.00027847784804180264,0.0003701556706801057,0.022778701037168503,0.016979960724711418,213.0,0.0,0.015183878131210804,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008861934766173363,0.0005062033887952566,-2.5520248413085938,0.000201637449208647,0.00027847784804180264,0.0003701556706801057,0.022778701037168503,0.016979960724711418,213.0,0.0,0.015183878131210804,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008972627110779285,0.0005176945705898106,-2.5519442558288574,0.00021955140982754529,0.00030689191771671176,0.0003967585798818618,0.022684240713715553,0.017142528668045998,213.0,0.0,0.01485625933855772,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008972627110779285,0.0005176945705898106,-2.5519442558288574,0.00021955140982754529,0.00030689191771671176,0.0003967585798818618,0.022684240713715553,0.017142528668045998,213.0,0.0,0.01485625933855772,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008971038041636348,0.0005213753902353346,-2.5518596172332764,0.00012057722778990865,0.0003228159621357918,0.0003817699325736612,0.02246175706386566,0.01729152537882328,213.0,0.0,0.014336444437503815,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0008971038041636348,0.0005213753902353346,-2.5518596172332764,0.00012057722778990865,0.0003228159621357918,0.0003817699325736612,0.02246175706386566,0.01729152537882328,213.0,0.0,0.014336444437503815,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0009050368680618703,0.0005320052150636911,-2.5517735481262207,0.00016634637722745538,0.0003529407549649477,0.00036696786992251873,0.022356800734996796,0.017464488744735718,213.0,0.0,0.013957730494439602,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0009050368680618703,0.0005320052150636911,-2.5517735481262207,0.00016634637722745538,0.0003529407549649477,0.00036696786992251873,0.022356800734996796,0.017464488744735718,213.0,0.0,0.013957730494439602,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0009142748895101249,0.0005428994772955775,-2.551692485809326,0.00023871075245551765,0.00030173969571478665,0.00032353063579648733,0.022215474396944046,0.017720596864819527,213.0,0.0,0.01339805219322443,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0009142748895101249,0.0005428994772955775,-2.551692485809326,0.00023871075245551765,0.00030173969571478665,0.00032353063579648733,0.022215474396944046,0.017720596864819527,213.0,0.0,0.01339805219322443,1
-353521749.0,1491741917.0,571140.0,121.0,200.0,0.0,10332.0,10.0,0.0009236665791831911,0.0005539266276173294,-2.5516090393066406,0.00023837026674300432,0.0002586842456366867,0.00027603903436101973,0.02218659408390522,0.01805444434285164,213.0,0.0,0.012895038351416588,1
