time,gate,raw_class,raw_prob,smoothed_conf,triggered,alt,speed,probs
14:22:41,GROUNDED,Mode_Force,0.8186,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.116 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:41,GROUNDED,Mode_Force,0.8186,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.116 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:41,GROUNDED,Mode_Force,0.8186,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.116 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:41,GROUNDED,Mode_Force,0.8186,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.116 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:42,GROUNDED,Mode_Force,0.8186,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.116 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:42,GROUNDED,Mode_Force,0.8187,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.116 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:42,GROUNDED,Mode_Force,0.8187,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.116 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:42,GROUNDED,Mode_Force,0.8187,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.116 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:43,GROUNDED,Mode_Force,0.8187,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.116 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:43,GROUNDED,Mode_Force,0.8188,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.116 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:43,GROUNDED,Mode_Force,0.8188,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.116 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:43,GROUNDED,Mode_Force,0.8188,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.116 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:44,GROUNDED,Mode_Force,0.8189,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.116 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:44,GROUNDED,Mode_Force,0.8189,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.116 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:44,GROUNDED,Mode_Force,0.8189,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.116 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:44,GROUNDED,Mode_Force,0.8189,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.116 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:44,GROUNDED,Mode_Force,0.8189,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.116 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:45,GROUNDED,Mode_Force,0.8189,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:45,GROUNDED,Mode_Force,0.8190,0.0000,ok,0.0,0.00,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:45,GROUNDED,Mode_Force,0.8190,0.0000,ok,0.0,0.00,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:45,GROUNDED,Mode_Force,0.8190,0.0000,ok,0.0,0.00,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:46,GROUNDED,Mode_Force,0.8190,0.0000,ok,0.0,0.00,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:46,GROUNDED,Mode_Force,0.8190,0.0000,ok,0.0,0.00,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:46,GROUNDED,Mode_Force,0.8190,0.0000,ok,0.0,0.00,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:46,GROUNDED,Mode_Force,0.8191,0.0000,ok,0.0,0.00,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:47,GROUNDED,Mode_Force,0.8191,0.0000,ok,0.0,0.00,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:47,GROUNDED,Mode_Force,0.8191,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:47,GROUNDED,Mode_Force,0.8191,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:47,GROUNDED,Mode_Force,0.8191,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:48,GROUNDED,Mode_Force,0.8191,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:48,GROUNDED,Mode_Force,0.8191,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:48,GROUNDED,Mode_Force,0.8191,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:48,GROUNDED,Mode_Force,0.8191,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:49,GROUNDED,Mode_Force,0.8191,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:49,GROUNDED,Mode_Force,0.8191,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:49,GROUNDED,Mode_Force,0.8191,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:49,GROUNDED,Mode_Force,0.8191,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:50,GROUNDED,Mode_Force,0.8191,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:50,GROUNDED,Mode_Force,0.8191,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:50,GROUNDED,Mode_Force,0.8191,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:50,GROUNDED,Mode_Force,0.8191,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:51,GROUNDED,Mode_Force,0.8191,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:51,GROUNDED,Mode_Force,0.8191,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
14:22:51,GROUNDED,Mode_Force,0.8191,0.0000,ok,0.0,0.01,Normal=0.063 RC_Hijack=0.115 Mode_Force=0.819 GPS_Spoof=0.000 Disarm=0.002
